user_id,subject_id
161703,117
161703,114
161703,115
161703,118
255452,104
255452,103
255452,102
292165,131
243019,2232
243019,2234
216088,2233
292165,134
292165,132
292165,133
329066,100
329066,103
329066,102
329066,101
216088,2232
265587,2276
265587,2216
265587,2227
265587,2329
372317,64
372317,61
372317,78
372317,62
373641,115
373641,112
373641,111
373641,118
322494,112
322494,118
322494,117
322494,116
322563,115
339746,112
339746,118
339746,115
339746,111
337774,115
337774,118
337774,116
337774,112
373640,118
373640,115
373640,113
373640,112
373652,112
373652,116
373652,117
373652,118
373653,115
373653,111
373653,112
373653,117
367834,112
367834,117
367834,113
367834,111
373654,118
373654,113
373654,112
221303,2235
373658,112
373658,118
373658,117
373658,111
344261,100
344261,104
344261,103
344261,102
221631,112
221631,114
221631,118
221631,117
255065,100
255065,102
255065,101
255065,103
221339,118
221339,114
221339,111
221339,112
221319,112
221319,114
221319,118
221319,111
221309,2235
221309,2232
221309,2237
221309,2233
221331,118
221331,111
221331,112
221331,114
221301,118
221301,114
221301,112
221301,111
322767,118
322767,114
322767,111
322767,112
221339,2235
221339,2232
221339,2233
221339,2237
221331,2235
221331,2232
221331,2233
221331,2237
221301,2235
221301,2232
221301,2233
221301,2237
221299,118
221299,114
221299,111
221299,112
221319,2235
221319,2232
221319,2233
221319,2237
373701,113
373701,118
373701,111
373701,117
221543,2203
221543,2208
221543,2206
221543,2277
221531,2208
221531,2203
221531,2277
221531,2207
221437,2204
221437,2207
221437,2203
221437,2277
221293,2235
221293,2232
221293,2233
221293,2237
221307,2235
221307,2232
221307,2237
221307,2233
221327,2277
221327,2208
221327,2206
221327,2207
222185,2232
222185,2235
222185,2238
373654,116
221303,2233
221303,2237
221303,2239
322760,112
322760,116
322760,114
322760,118
255089,100
255089,101
255089,102
255089,104
222185,2236
221341,2235
221341,2232
221341,2233
221341,2237
221283,2235
221283,2232
221283,2233
221283,2237
221519,2277
221519,2207
221519,2205
221519,2208
221465,2237
221465,2233
221465,2238
221465,2236
221397,2233
221397,2238
221397,2236
221397,2237
221437,2237
221437,2236
221437,2238
221437,2233
221525,2235
221525,2236
221525,2238
221525,2239
221495,2238
221495,2235
221495,2233
221495,2241
326278,116
326278,113
326278,112
326278,114
323078,118
323078,112
323078,115
323078,113
13561041,2239
13561041,2233
13561041,2237
13561041,2241
13561053,2241
13561053,2236
13561053,2238
13561053,2233
329485,118
329485,115
329485,117
329485,112
221747,2233
221747,2235
221747,2238
221747,2232
221739,2235
221739,2236
221739,2239
221739,2234
221683,2235
221683,2237
221683,2241
221683,2238
221727,2235
221727,2233
221727,2241
221727,2232
221677,2235
221677,2236
221677,2239
221677,2238
222200,2236
222200,2237
222200,2241
222200,2239
221749,2236
221749,2237
221749,2235
221749,2241
221769,118
221769,111
221769,113
221769,114
221737,2235
221737,2233
221737,2234
221737,2238
221717,111
221717,114
221717,113
221717,112
221967,111
221967,117
221967,115
221967,113
373665,111
373665,114
373665,113
373665,115
221947,2236
221947,2241
221947,2233
221947,2237
221969,2234
221969,2241
221969,2232
221969,2239
332304,118
332304,115
332304,117
332304,112
222049,2236
222049,2232
222049,2237
222049,2234
331243,115
331243,112
331243,111
331243,117
374737,118
374737,111
374737,112
374737,113
255452,100
294495,61
294495,68
294495,62
294495,66
231253,2235
231253,2233
231253,2236
231253,2234
375468,126
375468,124
375468,120
375468,1574
375463,113
375463,115
375463,111
375463,116
216049,2235
216049,2238
216049,2233
216049,2236
264664,40
264664,42
264664,44
264664,47
216088,2225
216088,2286
216088,2285
216088,2283
216088,2253
216088,2255
216088,2257
216088,2244
196186,2236
196186,2237
322573,113
322573,112
322573,118
196186,2234
196186,2241
269655,80
269655,95
269655,93
269655,98
375628,104
375628,99
375628,100
375628,102
375642,116
375642,111
375642,118
375642,113
236811,121
236811,1574
236811,123
236811,125
344431,108
344431,103
344431,105
344431,107
228901,112
228901,118
228901,115
228901,117
375860,80
375860,96
375860,95
375860,93
292914,2238
292914,2235
292914,2236
292914,2232
228709,118
228709,115
228709,111
228709,116
228707,2277
228707,2204
228707,2208
228707,2207
311696,126
311696,125
311696,122
311696,123
375769,80
375769,96
375769,93
375769,98
228655,2236
228655,2238
228655,2233
228655,2235
228619,2238
228619,2236
228619,2233
228619,2235
228949,118
228949,115
228949,113
228949,114
228949,2277
228949,2208
228949,2204
228949,2207
228939,2207
228939,2277
228939,2208
228939,2206
228955,2277
228955,2207
228955,2204
228955,2206
236811,2236
236811,2233
236811,2237
236811,2232
263665,102
263665,103
263665,100
263665,108
228945,2277
228945,2208
228945,2207
228945,2204
376599,118
376599,115
376599,113
376599,111
228807,2237
228807,2234
228807,2232
228807,2238
355446,2208
355446,2207
355446,2277
355446,2204
376607,22
376607,25
376607,14
376607,32
355446,2248
355446,2251
355446,2242
355446,2255
212611,1574
212611,125
212611,123
212611,126
355612,37
355612,60
355612,63
355612,58
345966,100
345966,103
345966,101
345966,102
356242,73
356242,90
356242,75
356242,71
223085,2236
223085,2233
223085,2241
223085,2234
229523,2238
229523,2236
229523,2233
356365,86
356365,85
356365,73
356365,90
355366,2250
355366,2245
355366,2244
355366,2242
229523,2235
300093,2213
300093,2222
300093,2276
300093,2231
13695103,2235
13695103,2233
13695103,2236
13695103,2234
250911,133
250911,1575
250911,130
250911,131
378604,40
378604,42
378604,44
378604,47
378553,134
378553,129
378553,133
378553,127
350941,115
350941,113
350941,114
350941,111
255459,102
255459,101
255459,103
255459,100
221711,2232
378821,40
378821,42
378821,44
378821,47
236037,2232
236037,2234
236037,2239
236037,2241
253969,104
253969,102
253969,99
253969,105
302026,2213
253527,2230
253527,2221
253527,2286
253527,2285
253531,2273
253531,2280
253531,2286
253531,2221
371973,62
371973,59
371973,66
371973,78
253539,2280
253539,2230
253539,2225
253539,2286
253935,100
253935,104
253935,103
253935,102
253663,2230
253663,2286
253663,2225
253663,2280
329195,2277
329195,2208
329195,2204
329195,2203
253639,2280
253639,2230
253639,2225
253639,2279
253467,2230
253467,2225
253467,2280
253467,2286
223049,2236
223049,2235
223049,2237
223049,2238
253545,2279
253545,2286
253977,100
253937,108
228613,118
228613,113
228613,111
228613,115
253971,100
253971,108
253971,107
253971,106
262311,100
262311,101
262311,102
262311,103
378555,40
378555,42
378555,44
378555,47
261918,100
261918,101
261918,102
261918,103
263543,100
263543,102
263543,101
263543,106
362599,100
362599,108
362599,107
362599,106
263781,108
263781,107
263781,100
263781,106
172110,108
172110,100
172110,107
172110,106
380074,134
380074,133
380074,1575
380074,132
380073,100
380073,103
380073,104
253545,2230
253937,104
253937,102
253977,99
253937,100
253977,105
253977,106
228871,118
253545,2280
228871,111
228871,113
228871,114
262170,102
262170,101
212358,2245
262170,103
212358,2250
212358,2240
212358,2246
380073,106
235941,2233
235941,2235
235941,2232
235941,2237
263607,108
263607,105
263607,103
263607,102
380123,133
380123,130
380123,129
380123,132
344291,100
344291,104
344291,103
344291,102
243019,2239
264604,107
264604,106
264604,99
320862,61
320862,68
320862,78
320862,62
264604,105
380195,100
380195,104
380195,103
380195,102
380211,125
380211,123
380211,124
380211,1574
195671,2236
195671,2239
195671,2232
195671,2235
380225,80
380225,96
380225,95
380225,93
380226,100
380226,101
380226,102
380226,104
380822,118
380822,115
380822,113
205340,91
205340,80
205340,89
205340,87
380298,118
380298,111
380298,113
380298,114
328591,100
328591,104
328591,103
328591,102
380124,89
259940,100
380124,82
263717,101
13713751,31
263721,100
263721,104
263721,101
263721,102
190513,2234
190513,2238
190513,2236
190513,2233
373768,126
373768,125
373768,1574
373768,122
12749185,114
12749185,117
322858,2222
322858,2227
322858,2287
322858,2216
263717,105
257649,61
257649,59
263717,102
211314,2236
211314,2234
211314,2239
211314,2241
352477,111
352477,115
352477,118
352477,112
188089,100
188089,105
188089,104
188089,103
12842267,122
12842267,125
12842267,123
12842267,120
263621,100
263621,101
263621,102
263621,105
380658,100
380658,108
380658,107
380658,106
373767,94
373767,88
373767,1577
373767,75
190661,2237
190661,2238
190661,2235
190661,2234
380822,114
344361,103
344361,102
344361,101
321631,59
321631,76
321630,66
321630,64
321630,68
321630,70
321631,72
257649,62
321631,64
257649,78
190379,2238
190379,2233
254023,100
254023,101
380762,111
380762,116
383604,126
383604,125
383604,123
383604,122
380124,91
190379,2241
190379,2235
380124,84
259940,105
254023,103
254023,108
383920,80
383920,95
383920,91
383920,96
263429,104
263429,103
263429,102
263429,101
349070,100
349070,103
349070,102
349070,101
253541,2230
253541,2279
253541,2273
253541,2285
242836,2206
242836,2277
242836,2207
242836,2226
253547,2230
253547,2286
253547,2279
253547,2280
275871,64
275871,76
275871,59
275871,78
381210,96
381210,95
381210,93
381210,98
342760,101
342760,100
342760,102
342760,103
342189,2279
342189,2282
342189,2273
342189,2225
342882,100
342882,103
342882,102
342882,101
342466,2230
342466,2225
342466,2286
342466,2279
342454,2230
342454,2225
342454,2286
342486,2282
342692,2279
342692,2280
342692,2225
342692,2283
342216,84
342216,95
342216,96
342216,93
342462,2225
342462,2280
342462,2286
342462,2279
342358,2282
342358,2225
342358,2280
342358,2286
342447,2282
342447,2285
342447,2225
342447,2273
342470,2273
342470,2280
342470,2230
342470,2225
342882,2204
342882,2277
342882,2208
342882,2206
342076,2225
342076,2286
342076,2230
342076,2273
342952,100
342952,107
342952,106
342952,104
342354,2273
342354,2225
342354,2280
342489,2280
342690,2225
342690,2279
342690,2286
342690,2280
342629,2280
342629,2225
342629,2230
342629,2273
342617,2230
342617,2286
342617,2280
342617,2273
188017,108
188017,107
188017,106
188017,103
191539,2213
191539,2227
191539,2231
191539,2222
380835,100
380835,103
380835,101
380835,105
385685,114
385685,118
385685,116
385685,111
222301,2222
222301,2276
222301,2227
222301,2231
222333,2208
222333,2204
222333,2206
222295,2235
222295,2232
342688,2280
342688,2225
342688,2273
342688,2230
342806,100
342458,2230
342458,2225
342458,2280
342458,2286
342354,2230
342489,2279
342489,2282
342489,2230
342806,108
342454,2273
342486,2225
342486,2279
342806,101
222333,2207
222227,2237
222227,2234
222227,2239
222227,2236
385672,113
385672,117
385672,115
385672,114
222295,2234
222295,2236
222357,2231
222357,2287
222357,2276
222357,2222
222277,2236
222277,2232
222277,2237
222277,2234
222399,2237
222399,2241
222399,2239
222399,2234
222505,2233
222505,2238
222505,2234
222505,2241
348863,101
348863,102
348863,108
348863,99
222295,2276
222295,2222
222295,2231
222295,2227
342842,2226
342842,2203
342842,2205
342842,2206
222581,2238
222581,2233
222581,2232
222581,2237
339903,2235
339903,2232
339903,2236
339903,2241
164133,2207
164133,2226
164133,2205
164133,2203
380762,115
380762,113
262028,101
262028,99
262028,106
262028,107
383978,118
383978,113
383978,112
383978,114
398627,134
398627,133
398627,129
398627,127
380836,100
380836,108
380836,104
380836,102
191555,2222
191555,2227
191555,2213
191555,2276
322573,111
222116,118
222116,112
222116,116
222116,113
222116,2235
222116,2237
222116,2239
222116,2238
270813,2216
270813,2213
270813,2276
270813,2227
270811,2216
270811,2227
270811,2231
270811,2213
398703,64
398703,61
398703,78
398703,59
316930,2276
316930,2222
316930,2213
316930,2227
13713785,133
13713785,132
13713785,127
13713785,130
164187,69
164187,71
164187,77
164187,73
164131,73
164131,88
164131,71
164131,81
164155,132
398822,118
398822,111
398822,114
398822,113
331321,2232
331321,2235
331321,2234
331321,2241
399033,113
399033,112
399033,118
399033,114
354180,100
354180,104
354180,103
354180,102
164155,131
164155,129
271674,100
271674,104
271674,108
271674,107
164133,73
164133,90
164133,83
164133,69
169398,113
169398,114
169398,116
169398,111
169398,122
169398,121
169398,120
169398,123
244025,2222
244025,2209
244025,2276
244025,2213
305841,64
305841,61
305841,59
305841,72
186429,101
186429,102
186429,106
186429,103
270785,2222
270785,2276
270785,2231
270785,2213
342659,2225
342659,2280
342659,2230
342659,2279
404657,118
404657,115
404657,111
404657,113
349747,100
349747,101
349747,106
349747,102
380820,100
380820,104
380820,103
380820,102
267661,101
332724,101
332724,103
332724,100
332724,102
263677,108
263677,107
263677,106
263677,99
169400,132
169400,131
169400,129
169400,130
260441,108
260441,102
260441,104
260441,100
327032,2204
327032,2208
327032,2206
327032,2277
166580,118
166580,115
166580,113
166580,114
267661,100
267661,108
267661,107
341982,2286
341982,2225
341982,2280
341982,2230
13863912,2242
13863912,2245
13863912,2244
13863912,2250
13864108,2244
13864108,2240
13864108,2251
13864108,2249
13864096,2248
13864096,2249
13864096,2253
13864096,2257
405682,8
405682,25
405682,20
405682,26
13864098,20
13864098,32
13864098,18
13864098,8
263060,100
263060,104
263060,103
263060,102
13684464,2222
13684464,2227
13684464,2231
13684464,2213
194527,100
194527,108
194527,101
194527,102
262329,101
262329,102
262329,106
262329,105
406274,94
406274,90
406274,75
406274,67
259784,2204
259784,2208
259784,2277
259784,2207
169398,10
406274,20
406274,4
406274,28
406274,1337
380430,100
380430,103
380430,102
380430,101
399029,64
399029,68
399029,70
399029,66
164155,134
406485,64
406485,61
406485,78
406485,62
184504,100
184504,102
184504,103
184504,104
406498,126
406498,120
406498,1574
406498,124
13578614,64
13578614,68
13578614,70
13578614,66
231889,2234
169398,2
169398,32
169398,22
231889,2232
231889,2236
231889,2238
357104,108
281282,64
281282,61
281282,78
281282,62
404656,108
404656,107
404656,106
404656,99
406595,115
406595,116
406595,117
406595,113
239936,115
239936,111
239936,112
239936,114
239924,2237
239924,2241
239924,2233
239924,2235
239922,2233
239922,2236
239922,2238
239922,2234
239604,2236
239604,2234
239604,2239
239604,2241
239652,2234
239652,2239
239652,2232
239652,2236
239904,2236
239904,2233
239904,2238
239904,2237
239834,2238
239834,2237
239834,2235
239834,2234
327903,102
327903,101
327903,100
327903,106
93140,113
93140,111
93140,115
93140,114
260531,100
260531,101
260531,106
260531,105
255550,100
255550,101
255550,102
255550,103
13948062,121
13948062,120
13948062,125
13948062,122
13948058,123
13948058,126
13948058,122
13948058,120
419898,89
419898,80
419898,87
419898,84
406480,111
406480,118
406480,112
406480,115
13173429,77
13173429,73
13173429,86
263131,100
263131,108
263131,107
263131,106
406826,2283
406826,2286
406826,2230
406826,2273
344427,17
344427,7
344427,5
344427,3
263707,101
263707,102
263707,99
263707,105
226612,18
226612,20
226612,10
226612,25
187508,108
187508,106
187508,100
187508,107
266473,100
266473,101
266473,104
266473,103
422951,111
422951,115
422951,112
422951,118
172098,100
172098,102
172098,103
172098,104
233161,2234
233161,2239
233161,2232
233161,2235
241162,2207
241162,2205
241162,2277
241162,2208
241162,2232
241162,2241
241162,2235
241162,2237
241158,2232
241158,2237
241158,2233
241158,2234
241146,2232
241146,2238
241146,2237
241146,2235
241170,2236
241170,2237
241170,2239
241170,2232
241154,2241
241154,2235
241154,2239
241154,2238
331152,108
331152,107
331152,106
331152,99
272095,2242
272095,2240
272095,2245
272095,2243
272705,100
272705,104
272705,103
272705,101
255330,2230
255330,2225
255330,2280
255330,2286
303505,2208
303505,2206
303505,2205
303505,2277
383997,22
383997,25
383997,2
383997,8
265335,100
265335,101
265335,102
265335,103
263717,104
222100,115
222100,118
222100,113
222100,112
166524,113
166524,114
166524,115
166524,118
166524,108
166524,100
166524,107
166524,106
373768,18
373768,25
373768,1337
373768,4
373768,61
373768,78
373768,62
373768,59
373768,96
373768,95
373768,93
373768,98
373768,108
373768,107
373768,106
373768,99
373768,118
373768,115
373768,112
373768,117
373768,134
373768,133
373768,1575
373768,130
373768,37
373768,33
373768,1576
373768,56
373768,73
373768,90
373768,1577
373768,75
241112,2235
241112,2234
241112,2232
241112,2241
241116,2235
241116,2232
241116,2241
241116,2234
241130,2235
241130,2234
241130,2232
241130,2241
241108,2235
241108,2241
241108,2232
241108,2234
241124,115
241124,111
241124,113
241124,114
241118,2235
241118,2236
241118,2241
241118,2237
281200,76
281200,59
281200,62
281200,66
189001,100
189001,108
189001,107
189001,103
371257,61
371257,78
371257,59
255051,100
255051,108
255051,101
255051,103
378566,108
378566,107
378566,106
378566,101
13241569,111
241062,2238
241062,2236
241062,2234
241062,2232
241080,2233
255059,108
255059,107
255059,106
255059,99
266765,100
266765,101
266765,108
266765,102
172555,100
172555,101
172555,102
172555,108
241080,2238
241080,2237
241080,2234
241064,2232
241064,2238
241064,2236
241064,2235
241072,2235
241072,2232
241072,2234
241072,2238
13241569,123
13241569,126
13241569,121
13241569,122
380643,2237
380643,2233
380643,2234
380643,2239
380638,2236
380638,2237
380638,2235
380638,2238
242862,2208
242862,2207
242862,2277
242862,2206
12748793,134
12748793,133
12748793,1575
12748793,129
232223,2233
232223,2238
232223,2239
232223,2234
444016,124
444016,125
444016,122
444016,126
240996,2232
240996,2235
240996,2238
240996,2236
241006,2236
241006,2234
241006,2238
241006,2233
241044,2241
241044,2234
241044,2232
241044,2237
241002,2232
241002,2234
241002,2236
241002,2237
241018,2236
241018,2233
241018,2232
241018,2238
424473,132
424473,134
424473,131
171600,108
241030,2236
241030,2241
241030,2237
241030,2235
241026,2235
241026,2241
241026,2232
241026,2234
241038,2235
241038,2234
241038,2232
241038,2237
241028,2236
241028,2237
241028,2232
241028,2238
241020,118
241020,113
241020,114
241020,111
424455,133
424455,132
424455,127
424455,129
241034,2238
241034,2232
241034,2236
241034,2241
426377,130
426377,129
426377,133
426377,1575
241032,2235
241032,2236
241032,2238
241032,2232
13562998,2276
13562998,2287
13562998,2231
13562998,2216
13562998,2203
13562998,2205
13562998,2206
13562998,2277
444181,1575
444181,129
444181,134
444181,130
444232,134
444232,127
444232,130
444232,131
444416,134
444416,133
444416,127
444416,1575
444379,131
444379,132
444379,133
444379,134
444417,133
444417,134
444417,129
444417,131
424379,133
424379,134
424379,1575
424379,130
426439,130
13241569,2232
13241569,2238
13241569,2236
241016,2236
13241569,2235
241016,2237
241016,2232
241016,2239
436466,134
436466,129
439502,1575
426749,129
426749,132
426749,134
241074,2236
241074,2232
241074,2239
424473,133
426439,127
426439,1575
426439,133
424833,1575
424833,127
424833,129
424833,132
424805,133
424805,1575
424805,127
424805,132
444868,132
444868,131
444868,134
444868,127
433790,131
433790,132
433790,129
433790,134
431314,134
431314,127
431314,129
431314,133
425730,129
425730,130
425730,1575
425730,131
425641,132
425641,130
425641,131
425641,134
425726,134
425726,1575
425726,130
425726,129
432086,133
432086,130
432086,131
432086,132
429884,133
429884,127
429884,129
429884,130
239242,2232
239242,2238
239242,2237
239242,2235
445096,134
445096,132
445096,133
445096,129
235268,80
235268,96
235268,95
235268,93
349115,2280
349115,2279
349115,2285
349115,2273
440718,127
440718,134
440718,129
440718,132
444906,134
444906,127
444906,129
444906,131
445333,134
445333,133
445333,129
445333,127
382793,132
382793,1575
382793,129
382793,134
432764,134
432764,133
432764,129
432764,127
380648,2235
380648,2236
380648,2234
380648,2241
380650,2277
380650,2203
380650,2205
380650,2208
380649,2235
380649,2239
380649,2233
380649,2232
380648,126
380648,125
380648,123
380648,124
380650,37
380650,58
380650,60
380650,63
380650,122
380650,121
380650,124
380650,126
444182,113
444182,111
444182,118
444182,117
445845,115
445845,112
445845,111
445845,113
445844,114
445844,113
445844,116
445844,111
445848,113
445848,111
445848,114
445848,112
433346,132
433346,131
433346,130
433346,134
445883,100
445883,104
445883,103
445883,102
429464,134
429464,130
429464,129
429464,127
382329,132
382329,130
382329,1575
382329,127
446138,1575
446138,127
446138,129
446138,132
447088,133
447088,134
447088,131
447088,130
12903109,134
12903109,133
12903109,127
12903109,129
444881,131
444881,130
444881,127
442833,134
442833,132
442833,131
442833,129
448057,73
448057,69
448057,75
448057,77
13578548,64
13578548,68
13578548,61
13578548,78
448161,130
448161,132
448161,133
448161,1575
446144,131
446144,134
446144,129
446144,127
348865,101
348865,100
348865,102
348865,108
13020009,101
13020009,102
13020009,103
13020009,104
260434,108
260434,107
260434,106
260434,100
299361,61
299361,64
299361,62
299361,78
263549,100
263549,101
263549,103
263549,99
382780,127
382780,129
382780,133
382780,1575
444312,122
444312,1574
444312,123
444312,125
325825,2276
325825,2222
325825,2227
325825,2213
449361,134
449361,133
449361,129
449361,131
349362,102
349362,100
349362,108
349362,101
431880,127
431880,133
431880,129
431880,131
255896,101
255896,100
255896,108
255896,102
448582,127
448582,131
448582,130
448582,132
441484,127
441484,132
441484,134
441484,1575
448688,130
448688,133
448688,131
448688,127
444881,129
448644,134
448644,130
448644,131
448644,132
435270,127
435270,129
435270,134
435270,133
442927,1575
442927,132
442927,134
442927,130
342072,2225
342072,2280
342072,2230
342072,2273
449307,133
449307,129
449307,127
449307,134
216017,2233
216017,2232
216017,2234
216017,2236
449347,123
449347,122
449347,125
449347,121
449385,126
449385,125
449385,122
449385,124
449387,134
449387,131
449387,130
449387,129
343115,2280
343115,2286
343115,2225
343115,2282
448431,127
448431,133
448431,129
448431,134
449788,133
449788,129
449788,134
449788,130
449760,134
449760,127
449760,133
449760,129
437158,130
437158,131
437158,129
437158,127
425812,127
425812,129
425812,134
425812,132
242848,2277
242848,2207
242848,2206
242848,2226
448597,18
448597,2
445453,134
445453,133
445453,1575
445453,129
352716,100
352716,101
352716,102
352716,108
192527,100
448597,1336
448597,28
443261,132
443261,129
443261,1575
443261,131
192704,108
192704,107
192704,106
192704,99
171381,100
267723,102
267723,101
267723,100
267723,108
425253,134
425253,133
425253,127
425253,129
219962,2233
219962,2236
219962,2241
219962,2237
381725,127
381725,134
381725,131
381725,130
342836,100
342836,108
342836,107
342836,101
423652,133
423652,129
423652,127
423652,1575
423478,131
423478,132
423478,130
423478,129
266741,102
266741,101
266741,103
384405,133
384405,132
384405,131
384405,1575
242295,112
242295,111
242295,117
242295,115
242379,124
242379,125
242379,126
242379,122
242355,125
242355,1574
242355,122
242355,123
382787,127
382787,132
382787,129
382787,131
382774,134
382774,133
382774,132
382774,130
349897,104
349897,103
349897,102
349897,101
343113,2282
343113,2280
343113,2225
343113,2230
12748790,80
12748790,89
12748790,87
12748790,82
380652,2
380652,22
380652,10
380652,32
448925,129
448925,132
448925,130
448925,131
453588,130
453588,1575
453588,132
453588,133
453595,134
453595,127
453595,133
453595,129
435000,127
435000,129
435000,132
435000,1575
444800,127
444800,129
444800,133
444800,132
434850,134
434850,127
434850,132
434850,129
350333,108
350333,107
350333,106
350333,99
444753,129
444753,133
444753,127
444753,134
362784,64
362784,61
362784,78
362784,62
216811,2238
216811,2232
216811,2239
216811,2237
272631,100
272631,101
272631,104
272631,102
425522,133
425522,1575
425522,130
425522,132
222094,2235
222094,2237
222094,2233
222094,2241
434390,132
434390,133
434390,130
434390,131
436466,130
436466,1575
266741,104
439502,133
439502,129
439502,132
433662,133
433662,1575
433662,127
433662,132
431000,127
431000,1575
431000,129
431000,130
434032,129
434032,134
434032,127
434032,133
430856,134
430856,129
430856,127
430856,133
426749,127
424936,134
424936,129
424936,127
424936,132
434274,133
434274,130
434274,127
434274,132
382674,134
382674,127
382674,132
382674,129
434854,129
434854,133
434854,1575
434854,130
428382,133
428382,134
428382,1575
428382,130
433948,133
433948,131
433948,132
433948,134
454387,134
454387,133
454387,131
454387,130
428430,133
428430,127
428430,134
428430,1575
434904,133
434904,127
434904,129
434904,131
384923,134
384923,132
384923,130
384923,131
384995,134
384995,132
384995,130
384995,131
449754,1575
449754,127
449754,130
449754,129
445415,130
445415,134
445415,127
445415,132
437096,134
437096,133
437096,127
437096,129
444986,134
444986,132
444986,133
444986,127
381673,132
381673,134
381673,133
381673,129
260382,108
260382,107
260382,106
260382,99
433636,133
433636,127
433636,134
433636,129
311687,2236
311687,2238
311687,2232
311687,2233
380625,2235
380625,2236
380625,2232
380625,2234
380603,2232
380603,2235
380603,2236
380603,2233
380579,2235
380579,2233
380579,2236
380579,2239
380593,2233
380593,2238
380593,2232
380593,2234
380609,122
380609,123
380609,126
380609,121
380575,2235
380575,2232
380575,2234
380575,2233
380623,2235
380623,2239
380623,2238
380623,2232
380607,2236
380607,2232
380607,2233
380607,2238
380569,2235
380569,2233
380569,2241
380569,2238
380601,2232
380601,2235
380601,2233
380601,2238
380565,2235
380565,2241
380565,2232
380565,2236
380619,2232
380619,2235
380619,2234
380619,2238
380613,2235
429876,129
429876,1575
429876,127
429876,132
255334,101
255334,102
255334,103
380613,2238
380613,2233
380613,2241
380563,2232
380563,2239
380563,2241
380563,2234
380567,2236
380567,2237
380567,2239
380567,2241
429262,126
429262,122
429262,123
429262,120
171517,105
408074,2277
408074,2208
408074,2204
408074,2207
268509,100
268509,101
268509,102
268509,105
13713797,71
13713797,75
13713797,88
406751,104
406751,105
406751,99
406751,103
347853,100
347853,101
347853,104
347853,103
311627,64
311627,59
311627,76
311627,61
186571,103
186571,100
186571,102
186571,101
186459,100
186459,101
186459,102
186459,104
455932,117
455932,116
455932,111
455932,112
13932059,115
13932059,115
192680,100
192680,103
192680,105
192680,102
184756,100
184756,102
184756,104
184756,105
450541,86
450541,85
450541,90
450541,94
380583,2235
380583,2233
380583,2238
380583,2236
433502,134
433502,132
433502,127
433502,129
12728922,20
12728922,22
12728922,2
12728922,32
331877,100
331877,103
331877,102
331877,101
429826,129
429826,132
429826,1575
429826,127
436866,133
436866,132
436866,134
436866,1575
423344,127
423344,130
423344,1575
423344,133
435318,132
435318,134
435318,133
435318,131
442679,127
442679,130
442679,132
442679,134
439216,129
439216,134
439216,127
439216,1575
439232,127
439232,131
439232,133
439232,129
214111,117
214111,112
214111,115
214111,113
342806,102
385053,133
385053,127
385053,129
385053,132
440934,134
440934,127
440934,131
440934,133
441554,134
441554,133
441554,127
441554,129
433572,133
433572,130
433572,132
433572,131
425076,134
425076,133
425076,127
425076,131
427172,132
427172,1575
427172,134
427172,130
447126,134
447126,133
447126,132
447126,1575
429438,134
429438,129
429438,127
429438,130
456705,130
456705,1575
456705,129
456705,131
442663,134
442663,1575
442663,132
442663,131
358032,100
358032,99
358032,104
358032,105
13629331,134
13629331,129
13629331,127
347735,100
347735,105
347735,108
347735,99
347120,100
347120,108
347120,104
347120,103
261818,104
183232,100
261818,103
183232,101
261818,102
183232,102
261818,101
183232,99
253661,2273
253661,2230
253661,2286
253661,2282
266801,101
266801,103
266801,99
186339,100
253543,2225
253543,2280
253543,2221
253543,2230
188979,100
188979,101
188979,106
188979,103
242087,112
242087,111
242087,116
242087,113
358316,2233
358316,2235
358316,2238
358316,2232
358316,2204
358316,2208
358316,2277
358316,2206
382829,133
382829,132
382829,131
382829,130
456806,130
456806,133
456806,127
456806,132
232599,118
232599,114
232599,111
232599,113
183232,100
183232,101
183232,102
183232,99
193101,100
193101,108
193101,107
193101,106
256306,100
256306,108
256306,101
256306,99
227569,1574
227569,120
227569,124
227569,123
184500,100
184500,101
184500,102
184500,104
13695107,2236
13695107,2238
13695107,2233
13695107,2235
13797359,73
13797359,79
13797359,94
13797359,90
13797359,2207
13797359,2204
13797359,2205
13797359,2226
272255,2242
272255,2248
272255,2251
272255,2257
380512,102
380512,104
380512,99
380512,107
261852,102
261852,101
212274,2247
261852,100
233553,2204
233553,2277
233553,2206
233553,2203
248500,80
248500,96
248500,95
248500,93
266743,100
266729,99
266743,108
266729,100
456749,81
456749,85
456749,90
456749,73
212278,2245
212278,2248
212278,2244
212278,2243
187131,2286
266743,107
266743,106
311695,17
311695,13
311695,5
311695,7
261852,103
187131,2225
187131,2230
266801,100
186339,103
186339,108
186339,104
347588,108
347588,99
347588,105
347588,106
456825,103
212274,2249
212274,2248
212274,2255
13932257,121
355338,2245
355338,2243
266729,108
266729,106
460166,80
460166,96
460166,95
460166,87
355338,2240
355338,2250
191489,2213
191489,2227
191489,2231
191489,2281
272099,2243
272099,2240
216088,11
216088,13
216088,15
216088,7
253639,80
253639,96
253639,95
253639,93
341971,2230
341971,2273
341971,2286
341971,2225
341866,2230
341866,2273
341866,2225
341866,2279
341844,2280
341844,2230
341844,2225
341844,2273
341924,2279
341924,2230
341924,2286
341924,2273
341968,2286
341968,2230
341968,2280
341968,2225
341900,2230
341900,2279
341900,2286
341900,2225
341916,2225
341916,2273
341916,2230
